"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","DLasso_best","DLasso_hybrid","OLS_prct_diff","SP_prct_diff","DL_prct_diff","OLS_abs_diff","SP_abs_diff","DL_abs_diff","n"
"65",5.72236184007357,4.32924233054216,4.9181542031062,4.91815420780146,5.31372482641094,4.62290416635054,0.243451838325815,-9.54678431350583e-10,0.13000685632549,1.3931195095314,-4.69525573976171e-09,0.690820660060399,4000
"66",4.87343447115045,3.11766634529333,4.58771466262247,4.58771476581,5.01022533347845,3.67469101709157,0.360273260315869,-2.24921421902911e-08,0.266561726767617,1.75576812585711,-1.03187530520188e-07,1.33553431638688,4000
"67",6.06789623863232,4.22637304541007,4.99882094418836,4.99882094459691,5.24805808091938,4.00726059892663,0.303486269507688,-8.17295557257365e-11,0.236429830398406,1.84152319322226,-4.08551414921021e-10,1.24079748199275,4000
"68",5.70248461094264,5.55900835226046,4.69770713498583,4.69770713546674,5.33793908028504,5.29856508130247,0.025160306159679,-1.02370929566298e-10,0.00737625484112273,0.143476258682175,-4.80908646238731e-10,0.0393739989825708,4000
"69",5.29766079553119,3.12248077025945,4.92636587437668,4.92636588534799,5.23314283804834,3.9112983758531,0.410592544374791,-2.22706043426642e-09,0.252590938772888,2.17518002527173,-1.09713145235446e-08,1.32184446219524,4000
"70",5.07996833268189,3.58562760030378,4.93932314802386,4.93932309960646,5.43208009232789,4.39866680083516,0.294163395225182,9.80243580746004e-09,0.190242646265893,1.49434073237811,4.84173980908054e-08,1.03341329149273,4000
"71",5.43270101869282,5.08379116415433,5.13568198603225,5.13568191424161,5.49942756835615,5.36781303222116,0.0642240118383037,1.39787933968731e-08,0.0239324065094172,0.348909854538492,7.17906374347876e-08,0.131614536134995,4000
"72",4.90985931071679,3.70120752847385,4.90966924512762,4.90966924523514,5.1710302667408,4.48881657737845,0.246168312726355,-2.19002287365088e-11,0.131929935461842,1.20865178224294,-1.07522879488897e-10,0.682213689362348,4000
"73",6.0623778408396,4.48516191210781,5.03023269049918,5.03023277701877,5.66635604592168,4.98142627911877,0.260164570757496,-1.71999176304301e-08,0.120876584749008,1.57721592873179,-8.65195879384828e-08,0.684929766802904,4000
"74",5.3242208794146,3.72568709033817,5.16794578463026,5.1679457841107,5.38319600272509,4.49342879297626,0.300238067743762,1.00536046090993e-10,0.165286051129927,1.59853378907643,5.1956483559934e-10,0.889767209748838,4000
